,id,xcenter,ycenter,aperture_sum,FILTER,aperture_sum_e,aperture_sum_photons,bckgd_adu,bckgd_err_adu,bckgd_e,bckgd_err_e,bckgd_photons,bckgd_err_photons,signal_e,signal_photons,dark_noise_adu,dark_noise_e,read_noise_adu,read_noise_e,noise,SNR,zero_point,mag,mag_err,fcal_count_adu,fcal_bkg_adu,fcal_signal_adu,fcal_signal_e,fcal_signal_photons,fcal_noise
0,1,688.6918823549631,705.2323262336291,554351.810487855,Harris-R,1718490.6125123505,2861956.8539325693,548693.0185867343,740.738157911913,1700948.3576188765,2296.2882895269304,2832742.160375173,3824.2152508525637,17542.254893474048,29214.693557396065,0.2907345092461726,0.5118909259661669,3.148275347781724,9.759653578123345,1326.7004090861624,13.222468896016425,443981126644.32623,17.954407934282585,0.0696567369105403,786324.6580206649,583842.1813110688,202482.4767095961,627695.677799748,1045358.0218494955,1574.5633689442614
1,1,692.6842095364799,704.134709143932,351531.3869171436,Harris-B,1089747.2994431453,1814854.1109202034,348232.617145957,590.1123767096883,1079521.1131524667,1829.3483678000339,1797823.5238857989,3046.5782363521867,10226.186290678568,17030.58703440451,0.2907345092461726,0.5118909259661669,3.148275347781724,9.759653578123345,1063.6684927176254,9.614072768622787,317834171889.89056,18.177427425962193,0.09580061014345288,413693.57749655383,356051.85240537353,57641.7250911803,178689.34778265894,297587.4292753205,1150.692597176308
2,1,686.6370516304144,708.0148520908564,524268.83356410253,Harris-V,1625233.3840487178,2706647.2105531055,521197.0516763815,721.9397839684287,1615710.8601967827,2238.0133303021294,2690788.4958145134,3727.1647242149843,9522.523851935053,15858.71473859204,0.2907345092461726,0.5118909259661669,3.148275347781724,9.759653578123345,1291.0758099374946,7.375650429385763,467224513980.581,18.673144084251863,0.12487495794649817,692494.8563506564,543212.7578223366,149282.09852831974,462774.5054377912,770699.9724174653,1479.316537338806
3,1,691.0374822029409,709.6867152106142,94429.37389579255,Bessell-U,292731.05907695694,487511.33976777294,93495.58392546626,305.770475889132,289836.3101689454,947.8884752563092,482690.4542666379,1578.6038624659582,2894.748908011534,4820.885501135024,0.2907345092461726,0.5118909259661669,3.148275347781724,9.759653578123345,578.2511755578169,5.006040679846573,48556675257.54022,17.507805313718542,0.18398452911210592,102921.66527129097,94262.52581212137,8659.1394591696,26843.332323425762,44704.6136685637,600.5834873671121
